,ID1,ID2,Relation
2284,cwe654,capec16,TargetOf
2285,cwe307,capec16,TargetOf
2286,cwe308,capec16,TargetOf
2287,cwe309,capec16,TargetOf
2288,cwe346,capec160,TargetOf
2289,cwe923,capec161,TargetOf
2290,cwe602,capec162,TargetOf
2291,cwe451,capec163,TargetOf
2292,cwe451,capec164,TargetOf
2293,cwe306,capec166,TargetOf
2294,cwe1221,capec166,TargetOf
2295,cwe1232,capec166,TargetOf
2296,cwe1323,capec167,TargetOf
2297,cwe212,capec168,TargetOf
2298,cwe69,capec168,TargetOf
2299,cwe200,capec169,TargetOf
2300,cwe732,capec17,TargetOf
2301,cwe285,capec17,TargetOf
2302,cwe272,capec17,TargetOf
2303,cwe59,capec17,TargetOf
2304,cwe282,capec17,TargetOf
2305,cwe270,capec17,TargetOf
2306,cwe693,capec17,TargetOf
2307,cwe497,capec170,TargetOf
2308,cwe451,capec173,TargetOf
2309,cwe88,capec174,TargetOf
2310,cwe829,capec175,TargetOf
2311,cwe15,capec176,TargetOf
2312,cwe1233,capec176,TargetOf
2313,cwe1234,capec176,TargetOf
2314,cwe1304,capec176,TargetOf
2315,cwe1328,capec176,TargetOf
2316,cwe706,capec177,TargetOf
2317,cwe601,capec178,TargetOf
2318,cwe80,capec18,TargetOf
2319,cwe732,capec180,TargetOf
2320,cwe1190,capec180,TargetOf
2321,cwe1191,capec180,TargetOf
2322,cwe1193,capec180,TargetOf
2323,cwe1220,capec180,TargetOf
2324,cwe1268,capec180,TargetOf
2325,cwe1280,capec180,TargetOf
2326,cwe1297,capec180,TargetOf
2327,cwe1311,capec180,TargetOf
2328,cwe1315,capec180,TargetOf
2329,cwe1318,capec180,TargetOf
2330,cwe1320,capec180,TargetOf
2331,cwe1321,capec180,TargetOf
2332,cwe1021,capec181,TargetOf
2333,cwe20,capec182,TargetOf
2334,cwe184,capec182,TargetOf
2335,cwe697,capec182,TargetOf
2336,cwe77,capec183,TargetOf
2337,cwe494,capec184,TargetOf
2338,cwe494,capec185,TargetOf
2339,cwe494,capec186,TargetOf
2340,cwe494,capec187,TargetOf
2341,cwe1278,capec188,TargetOf
2342,cwe203,capec189,TargetOf
2343,cwe1255,capec189,TargetOf
2344,cwe1300,capec189,TargetOf
2345,cwe284,capec19,TargetOf
2346,cwe912,capec190,TargetOf
2347,cwe798,capec191,TargetOf
2348,cwe326,capec192,TargetOf
2349,cwe98,capec193,TargetOf
2350,cwe80,capec193,TargetOf
2351,cwe287,capec194,TargetOf
2352,cwe384,capec196,TargetOf
2353,cwe664,capec196,TargetOf
2354,cwe770,capec197,TargetOf
2355,cwe776,capec197,TargetOf
2356,cwe81,capec198,TargetOf
2357,cwe87,capec199,TargetOf
2358,cwe645,capec2,TargetOf
2359,cwe326,capec20,TargetOf
2360,cwe327,capec20,TargetOf
2361,cwe693,capec20,TargetOf
2362,cwe1204,capec20,TargetOf
2363,cwe829,capec201,TargetOf
2364,cwe602,capec202,TargetOf
2365,cwe15,capec203,TargetOf
2366,cwe524,capec204,TargetOf
2367,cwe311,capec204,TargetOf
2368,cwe1239,capec204,TargetOf
2369,cwe1258,capec204,TargetOf
2370,cwe732,capec206,TargetOf
2371,cwe602,capec207,TargetOf
2372,cwe602,capec208,TargetOf
2373,cwe79,capec209,TargetOf
2374,cwe20,capec209,TargetOf
2375,cwe646,capec209,TargetOf
2376,cwe290,capec21,TargetOf
2377,cwe302,capec21,TargetOf
2378,cwe346,capec21,TargetOf
2379,cwe539,capec21,TargetOf
2380,cwe6,capec21,TargetOf
2381,cwe384,capec21,TargetOf
2382,cwe664,capec21,TargetOf
2383,cwe602,capec21,TargetOf
2384,cwe642,capec21,TargetOf
2385,cwe1242,capec212,TargetOf
2386,cwe1246,capec212,TargetOf
2387,cwe1281,capec212,TargetOf
2388,cwe209,capec215,TargetOf
2389,cwe532,capec215,TargetOf
2390,cwe306,capec216,TargetOf
2391,cwe201,capec217,TargetOf
2392,cwe345,capec218,TargetOf
2393,cwe441,capec219,TargetOf
2394,cwe610,capec219,TargetOf
2395,cwe290,capec22,TargetOf
2396,cwe287,capec22,TargetOf
2397,cwe20,capec22,TargetOf
2398,cwe200,capec22,TargetOf
2399,cwe693,capec22,TargetOf
2400,cwe757,capec220,TargetOf
2401,cwe611,capec221,TargetOf
2402,cwe1021,capec222,TargetOf
2403,cwe200,capec224,TargetOf
2404,cwe565,capec226,TargetOf
2405,cwe472,capec226,TargetOf
2406,cwe400,capec227,TargetOf
2407,cwe829,capec228,TargetOf
2408,cwe770,capec229,TargetOf
2409,cwe20,capec23,TargetOf
2410,cwe112,capec230,TargetOf
2411,cwe20,capec230,TargetOf
2412,cwe674,capec230,TargetOf
2413,cwe770,capec230,TargetOf
2414,cwe112,capec231,TargetOf
2415,cwe20,capec231,TargetOf
2416,cwe674,capec231,TargetOf
2417,cwe770,capec231,TargetOf
2418,cwe269,capec233,TargetOf
2419,cwe1264,capec233,TargetOf
2420,cwe1311,capec233,TargetOf
2421,cwe732,capec234,TargetOf
2422,cwe648,capec234,TargetOf
2423,cwe693,capec237,TargetOf
2424,cwe120,capec24,TargetOf
2425,cwe119,capec24,TargetOf
2426,cwe118,capec24,TargetOf
2427,cwe74,capec24,TargetOf
2428,cwe20,capec24,TargetOf
2429,cwe680,capec24,TargetOf
2430,cwe733,capec24,TargetOf
2431,cwe697,capec24,TargetOf
2432,cwe99,capec240,TargetOf
2433,cwe94,capec242,TargetOf
2434,cwe83,capec243,TargetOf
2435,cwe83,capec244,TargetOf
2436,cwe85,capec245,TargetOf
2437,cwe86,capec247,TargetOf
2438,cwe77,capec248,TargetOf
2439,cwe412,capec25,TargetOf
2440,cwe567,capec25,TargetOf
2441,cwe662,capec25,TargetOf
2442,cwe667,capec25,TargetOf
2443,cwe833,capec25,TargetOf
2444,cwe1322,capec25,TargetOf
2445,cwe91,capec250,TargetOf
2446,cwe74,capec250,TargetOf
2447,cwe20,capec250,TargetOf
2448,cwe707,capec250,TargetOf
2449,cwe829,capec251,TargetOf
2450,cwe829,capec252,TargetOf
2451,cwe829,capec253,TargetOf
2452,cwe805,capec256,TargetOf
2453,cwe368,capec26,TargetOf
2454,cwe363,capec26,TargetOf
2455,cwe366,capec26,TargetOf
2456,cwe370,capec26,TargetOf
2457,cwe362,capec26,TargetOf
2458,cwe662,capec26,TargetOf
2459,cwe689,capec26,TargetOf
2460,cwe667,capec26,TargetOf
2461,cwe665,capec26,TargetOf
2462,cwe1223,capec26,TargetOf
2463,cwe1254,capec26,TargetOf
2464,cwe1298,capec26,TargetOf
2465,cwe20,capec261,TargetOf
2466,cwe829,capec263,TargetOf
2467,cwe173,capec267,TargetOf
2468,cwe172,capec267,TargetOf
2469,cwe180,capec267,TargetOf
2470,cwe181,capec267,TargetOf
2471,cwe73,capec267,TargetOf
2472,cwe74,capec267,TargetOf
2473,cwe20,capec267,TargetOf
2474,cwe697,capec267,TargetOf
2475,cwe692,capec267,TargetOf
2476,cwe117,capec268,TargetOf
2477,cwe367,capec27,TargetOf
2478,cwe61,capec27,TargetOf
2479,cwe662,capec27,TargetOf
2480,cwe689,capec27,TargetOf
2481,cwe667,capec27,TargetOf
2482,cwe15,capec270,TargetOf
2483,cwe15,capec271,TargetOf
2484,cwe74,capec273,TargetOf
2485,cwe436,capec273,TargetOf
2486,cwe444,capec273,TargetOf
2487,cwe302,capec274,TargetOf
2488,cwe654,capec274,TargetOf
2489,cwe350,capec275,TargetOf
2490,cwe707,capec276,TargetOf
2491,cwe707,capec277,TargetOf
2492,cwe707,capec278,TargetOf
2493,cwe707,capec279,TargetOf
2494,cwe74,capec28,TargetOf
2495,cwe20,capec28,TargetOf
2496,cwe200,capec285,TargetOf
2497,cwe200,capec287,TargetOf
2498,cwe367,capec29,TargetOf
2499,cwe368,capec29,TargetOf
2500,cwe366,capec29,TargetOf
2501,cwe370,capec29,TargetOf
2502,cwe362,capec29,TargetOf
2503,cwe662,capec29,TargetOf
2504,cwe691,capec29,TargetOf
2505,cwe663,capec29,TargetOf
2506,cwe665,capec29,TargetOf
2507,cwe200,capec290,TargetOf
2508,cwe200,capec291,TargetOf
2509,cwe200,capec292,TargetOf
2510,cwe200,capec293,TargetOf
2511,cwe200,capec294,TargetOf
2512,cwe200,capec295,TargetOf
2513,cwe200,capec296,TargetOf
2514,cwe200,capec297,TargetOf
2515,cwe200,capec298,TargetOf
2516,cwe200,capec299,TargetOf
2517,cwe173,capec3,TargetOf
2518,cwe41,capec3,TargetOf
2519,cwe172,capec3,TargetOf
2520,cwe179,capec3,TargetOf
2521,cwe180,capec3,TargetOf
2522,cwe181,capec3,TargetOf
2523,cwe183,capec3,TargetOf
2524,cwe184,capec3,TargetOf
2525,cwe20,capec3,TargetOf
2526,cwe74,capec3,TargetOf
2527,cwe697,capec3,TargetOf
2528,cwe707,capec3,TargetOf
2529,cwe270,capec30,TargetOf
2530,cwe200,capec300,TargetOf
2531,cwe200,capec301,TargetOf
2532,cwe200,capec302,TargetOf
2533,cwe200,capec303,TargetOf
2534,cwe200,capec304,TargetOf
2535,cwe200,capec305,TargetOf
2536,cwe200,capec306,TargetOf
2537,cwe200,capec307,TargetOf
2538,cwe200,capec308,TargetOf
2539,cwe200,capec309,TargetOf
2540,cwe565,capec31,TargetOf
2541,cwe302,capec31,TargetOf
2542,cwe311,capec31,TargetOf
2543,cwe113,capec31,TargetOf
2544,cwe539,capec31,TargetOf
2545,cwe20,capec31,TargetOf
2546,cwe315,capec31,TargetOf
2547,cwe384,capec31,TargetOf
2548,cwe472,capec31,TargetOf
2549,cwe602,capec31,TargetOf
2550,cwe642,capec31,TargetOf
2551,cwe200,capec310,TargetOf
2552,cwe200,capec312,TargetOf
2553,cwe200,capec313,TargetOf
2554,cwe200,capec317,TargetOf
2555,cwe200,capec318,TargetOf
2556,cwe200,capec319,TargetOf
2557,cwe80,capec32,TargetOf
2558,cwe200,capec320,TargetOf
2559,cwe200,capec321,TargetOf
2560,cwe200,capec322,TargetOf
2561,cwe200,capec323,TargetOf
2562,cwe200,capec324,TargetOf
2563,cwe200,capec325,TargetOf
2564,cwe200,capec326,TargetOf
2565,cwe200,capec327,TargetOf
2566,cwe200,capec328,TargetOf
2567,cwe200,capec329,TargetOf
2568,cwe444,capec33,TargetOf
2569,cwe200,capec330,TargetOf
2570,cwe204,capec331,TargetOf
2571,cwe204,capec332,TargetOf
2572,cwe74,capec34,TargetOf
2573,cwe113,capec34,TargetOf
2574,cwe138,capec34,TargetOf
2575,cwe436,capec34,TargetOf
2576,cwe94,capec35,TargetOf
2577,cwe96,capec35,TargetOf
2578,cwe95,capec35,TargetOf
2579,cwe97,capec35,TargetOf
2580,cwe272,capec35,TargetOf
2581,cwe59,capec35,TargetOf
2582,cwe282,capec35,TargetOf
2583,cwe270,capec35,TargetOf
2584,cwe306,capec36,TargetOf
2585,cwe693,capec36,TargetOf
2586,cwe695,capec36,TargetOf
2587,cwe1242,capec36,TargetOf
2588,cwe226,capec37,TargetOf
2589,cwe311,capec37,TargetOf
2590,cwe525,capec37,TargetOf
2591,cwe312,capec37,TargetOf
2592,cwe314,capec37,TargetOf
2593,cwe315,capec37,TargetOf
2594,cwe318,capec37,TargetOf
2595,cwe1239,capec37,TargetOf
2596,cwe1258,capec37,TargetOf
2597,cwe1266,capec37,TargetOf
2598,cwe1272,capec37,TargetOf
2599,cwe1278,capec37,TargetOf
2600,cwe1301,capec37,TargetOf
2601,cwe1330,capec37,TargetOf
2602,cwe426,capec38,TargetOf
2603,cwe427,capec38,TargetOf
2604,cwe311,capec383,TargetOf
2605,cwe319,capec383,TargetOf
2606,cwe419,capec383,TargetOf
2607,cwe602,capec383,TargetOf
2608,cwe471,capec384,TargetOf
2609,cwe345,capec384,TargetOf
2610,cwe346,capec384,TargetOf
2611,cwe602,capec384,TargetOf
2612,cwe311,capec384,TargetOf
2613,cwe471,capec385,TargetOf
2614,cwe345,capec385,TargetOf
2615,cwe346,capec385,TargetOf
2616,cwe602,capec385,TargetOf
2617,cwe311,capec385,TargetOf
2618,cwe471,capec386,TargetOf
2619,cwe345,capec386,TargetOf
2620,cwe346,capec386,TargetOf
2621,cwe602,capec386,TargetOf
2622,cwe311,capec386,TargetOf
2623,cwe471,capec387,TargetOf
2624,cwe345,capec387,TargetOf
2625,cwe346,capec387,TargetOf
2626,cwe602,capec387,TargetOf
2627,cwe311,capec387,TargetOf
2628,cwe471,capec388,TargetOf
2629,cwe345,capec388,TargetOf
2630,cwe346,capec388,TargetOf
2631,cwe602,capec388,TargetOf
2632,cwe311,capec388,TargetOf
2633,cwe353,capec389,TargetOf
2634,cwe353,capec39,TargetOf
2635,cwe285,capec39,TargetOf
2636,cwe302,capec39,TargetOf
2637,cwe472,capec39,TargetOf
2638,cwe565,capec39,TargetOf
2639,cwe315,capec39,TargetOf
2640,cwe539,capec39,TargetOf
2641,cwe384,capec39,TargetOf
2642,cwe233,capec39,TargetOf
2643,cwe291,capec4,TargetOf
2644,cwe173,capec4,TargetOf
2645,cwe77,capec40,TargetOf
2646,cwe1263,capec401,TargetOf
2647,cwe285,capec402,TargetOf
2648,cwe150,capec41,TargetOf
2649,cwe88,capec41,TargetOf
2650,cwe697,capec41,TargetOf
2651,cwe120,capec42,TargetOf
2652,cwe119,capec42,TargetOf
2653,cwe74,capec42,TargetOf
2654,cwe20,capec42,TargetOf
2655,cwe179,capec43,TargetOf
2656,cwe181,capec43,TargetOf
2657,cwe184,capec43,TargetOf
2658,cwe183,capec43,TargetOf
2659,cwe77,capec43,TargetOf
2660,cwe78,capec43,TargetOf
2661,cwe74,capec43,TargetOf
2662,cwe20,capec43,TargetOf
2663,cwe697,capec43,TargetOf
2664,cwe707,capec43,TargetOf
2665,cwe1269,capec439,TargetOf
2666,cwe120,capec44,TargetOf
2667,cwe119,capec44,TargetOf
2668,cwe697,capec44,TargetOf
2669,cwe284,capec441,TargetOf
2670,cwe506,capec442,TargetOf
2671,cwe506,capec448,TargetOf
2672,cwe120,capec45,TargetOf
2673,cwe285,capec45,TargetOf
2674,cwe302,capec45,TargetOf
2675,cwe118,capec45,TargetOf
2676,cwe119,capec45,TargetOf
2677,cwe74,capec45,TargetOf
2678,cwe20,capec45,TargetOf
2679,cwe680,capec45,TargetOf
2680,cwe697,capec45,TargetOf
2681,cwe1257,capec456,TargetOf
2682,cwe1260,capec456,TargetOf
2683,cwe1274,capec456,TargetOf
2684,cwe1312,capec456,TargetOf
2685,cwe1316,capec456,TargetOf
2686,cwe1299,capec457,TargetOf
2687,cwe1282,capec458,TargetOf
2688,cwe327,capec459,TargetOf
2689,cwe295,capec459,TargetOf
2690,cwe290,capec459,TargetOf
2691,cwe120,capec46,TargetOf
2692,cwe118,capec46,TargetOf
2693,cwe119,capec46,TargetOf
2694,cwe74,capec46,TargetOf
2695,cwe20,capec46,TargetOf
2696,cwe680,capec46,TargetOf
2697,cwe733,capec46,TargetOf
2698,cwe697,capec46,TargetOf
2699,cwe88,capec460,TargetOf
2700,cwe147,capec460,TargetOf
2701,cwe235,capec460,TargetOf
2702,cwe328,capec461,TargetOf
2703,cwe290,capec461,TargetOf
2704,cwe385,capec462,TargetOf
2705,cwe352,capec462,TargetOf
2706,cwe208,capec462,TargetOf
2707,cwe209,capec463,TargetOf
2708,cwe514,capec463,TargetOf
2709,cwe649,capec463,TargetOf
2710,cwe347,capec463,TargetOf
2711,cwe354,capec463,TargetOf
2712,cwe696,capec463,TargetOf
2713,cwe359,capec464,TargetOf
2714,cwe441,capec465,TargetOf
2715,cwe300,capec466,TargetOf
2716,cwe352,capec467,TargetOf
2717,cwe359,capec467,TargetOf
2718,cwe707,capec468,TargetOf
2719,cwe149,capec468,TargetOf
2720,cwe177,capec468,TargetOf
2721,cwe838,capec468,TargetOf
2722,cwe770,capec469,TargetOf
2723,cwe772,capec469,TargetOf
2724,cwe120,capec47,TargetOf
2725,cwe119,capec47,TargetOf
2726,cwe118,capec47,TargetOf
2727,cwe130,capec47,TargetOf
2728,cwe131,capec47,TargetOf
2729,cwe74,capec47,TargetOf
2730,cwe20,capec47,TargetOf
2731,cwe680,capec47,TargetOf
2732,cwe697,capec47,TargetOf
2733,cwe250,capec470,TargetOf
2734,cwe89,capec470,TargetOf
2735,cwe427,capec471,TargetOf
2736,cwe200,capec472,TargetOf
2737,cwe20,capec473,TargetOf
2738,cwe327,capec473,TargetOf
2739,cwe290,capec473,TargetOf
2740,cwe522,capec474,TargetOf
2741,cwe347,capec475,TargetOf
2742,cwe327,capec475,TargetOf
2743,cwe295,capec475,TargetOf
2744,cwe290,capec476,TargetOf
2745,cwe693,capec477,TargetOf
2746,cwe311,capec477,TargetOf
2747,cwe319,capec477,TargetOf
2748,cwe284,capec478,TargetOf
2749,cwe284,capec479,TargetOf
2750,cwe241,capec48,TargetOf
2751,cwe706,capec48,TargetOf
2752,cwe693,capec480,TargetOf
2753,cwe923,capec481,TargetOf
2754,cwe770,capec482,TargetOf
2755,cwe330,capec485,TargetOf
2756,cwe770,capec486,TargetOf
2757,cwe770,capec487,TargetOf
2758,cwe770,capec488,TargetOf
2759,cwe770,capec489,TargetOf
2760,cwe521,capec49,TargetOf
2761,cwe262,capec49,TargetOf
2762,cwe263,capec49,TargetOf
2763,cwe257,capec49,TargetOf
2764,cwe654,capec49,TargetOf
2765,cwe307,capec49,TargetOf
2766,cwe308,capec49,TargetOf
2767,cwe309,capec49,TargetOf
2768,cwe770,capec490,TargetOf
2769,cwe770,capec491,TargetOf
2770,cwe400,capec492,TargetOf
2771,cwe1333,capec492,TargetOf
2772,cwe770,capec493,TargetOf
2773,cwe770,capec494,TargetOf
2774,cwe404,capec494,TargetOf
2775,cwe770,capec495,TargetOf
2776,cwe404,capec495,TargetOf
2777,cwe770,capec496,TargetOf
2778,cwe404,capec496,TargetOf
2779,cwe200,capec497,TargetOf
2780,cwe359,capec498,TargetOf
2781,cwe925,capec499,TargetOf
2782,cwe285,capec5,TargetOf
2783,cwe522,capec50,TargetOf
2784,cwe640,capec50,TargetOf
2785,cwe749,capec500,TargetOf
2786,cwe940,capec500,TargetOf
2787,cwe923,capec501,TargetOf
2788,cwe284,capec502,TargetOf
2789,cwe284,capec503,TargetOf
2790,cwe1021,capec504,TargetOf
2791,cwe1021,capec506,TargetOf
2792,cwe200,capec508,TargetOf
2793,cwe359,capec508,TargetOf
2794,cwe522,capec509,TargetOf
2795,cwe308,capec509,TargetOf
2796,cwe309,capec509,TargetOf
2797,cwe294,capec509,TargetOf
2798,cwe263,capec509,TargetOf
2799,cwe262,capec509,TargetOf
2800,cwe521,capec509,TargetOf
2801,cwe285,capec51,TargetOf
2802,cwe74,capec51,TargetOf
2803,cwe693,capec51,TargetOf
2804,cwe346,capec510,TargetOf
2805,cwe158,capec52,TargetOf
2806,cwe172,capec52,TargetOf
2807,cwe173,capec52,TargetOf
2808,cwe74,capec52,TargetOf
2809,cwe20,capec52,TargetOf
2810,cwe697,capec52,TargetOf
2811,cwe707,capec52,TargetOf
2812,cwe770,capec528,TargetOf
2813,cwe158,capec53,TargetOf
2814,cwe172,capec53,TargetOf
2815,cwe173,capec53,TargetOf
2816,cwe74,capec53,TargetOf
2817,cwe20,capec53,TargetOf
2818,cwe697,capec53,TargetOf
2819,cwe707,capec53,TargetOf
2820,cwe494,capec533,TargetOf
2821,cwe284,capec536,TargetOf
2822,cwe494,capec538,TargetOf
2823,cwe829,capec538,TargetOf
2824,cwe209,capec54,TargetOf
2825,cwe125,capec540,TargetOf
2826,cwe204,capec541,TargetOf
2827,cwe205,capec541,TargetOf
2828,cwe208,capec541,TargetOf
2829,cwe1239,capec545,TargetOf
2830,cwe1243,capec545,TargetOf
2831,cwe1258,capec545,TargetOf
2832,cwe1266,capec545,TargetOf
2833,cwe1272,capec545,TargetOf
2834,cwe1278,capec545,TargetOf
2835,cwe1323,capec545,TargetOf
2836,cwe1330,capec545,TargetOf
2837,cwe284,capec546,TargetOf
2838,cwe1266,capec546,TargetOf
2839,cwe1272,capec546,TargetOf
2840,cwe829,capec549,TargetOf
2841,cwe261,capec55,TargetOf
2842,cwe521,capec55,TargetOf
2843,cwe262,capec55,TargetOf
2844,cwe263,capec55,TargetOf
2845,cwe654,capec55,TargetOf
2846,cwe916,capec55,TargetOf
2847,cwe308,capec55,TargetOf
2848,cwe309,capec55,TargetOf
2849,cwe284,capec550,TargetOf
2850,cwe284,capec551,TargetOf
2851,cwe522,capec551,TargetOf
2852,cwe284,capec552,TargetOf
2853,cwe424,capec554,TargetOf
2854,cwe1299,capec554,TargetOf
2855,cwe522,capec555,TargetOf
2856,cwe308,capec555,TargetOf
2857,cwe309,capec555,TargetOf
2858,cwe294,capec555,TargetOf
2859,cwe263,capec555,TargetOf
2860,cwe262,capec555,TargetOf
2861,cwe521,capec555,TargetOf
2862,cwe284,capec556,TargetOf
2863,cwe284,capec558,TargetOf
2864,cwe522,capec560,TargetOf
2865,cwe307,capec560,TargetOf
2866,cwe308,capec560,TargetOf
2867,cwe309,capec560,TargetOf
2868,cwe262,capec560,TargetOf
2869,cwe263,capec560,TargetOf
2870,cwe654,capec560,TargetOf
2871,cwe1273,capec560,TargetOf
2872,cwe522,capec561,TargetOf
2873,cwe308,capec561,TargetOf
2874,cwe309,capec561,TargetOf
2875,cwe294,capec561,TargetOf
2876,cwe263,capec561,TargetOf
2877,cwe262,capec561,TargetOf
2878,cwe521,capec561,TargetOf
2879,cwe284,capec562,TargetOf
2880,cwe284,capec563,TargetOf
2881,cwe284,capec564,TargetOf
2882,cwe521,capec565,TargetOf
2883,cwe262,capec565,TargetOf
2884,cwe263,capec565,TargetOf
2885,cwe654,capec565,TargetOf
2886,cwe307,capec565,TargetOf
2887,cwe308,capec565,TargetOf
2888,cwe309,capec565,TargetOf
2889,cwe300,capec57,TargetOf
2890,cwe287,capec57,TargetOf
2891,cwe693,capec57,TargetOf
2892,cwe200,capec573,TargetOf
2893,cwe200,capec574,TargetOf
2894,cwe200,capec575,TargetOf
2895,cwe200,capec576,TargetOf
2896,cwe200,capec577,TargetOf
2897,cwe284,capec578,TargetOf
2898,cwe15,capec579,TargetOf
2899,cwe267,capec58,TargetOf
2900,cwe269,capec58,TargetOf
2901,cwe204,capec580,TargetOf
2902,cwe205,capec580,TargetOf
2903,cwe208,capec580,TargetOf
2904,cwe502,capec586,TargetOf
2905,cwe1021,capec587,TargetOf
2906,cwe79,capec588,TargetOf
2907,cwe20,capec588,TargetOf
2908,cwe83,capec588,TargetOf
2909,cwe300,capec589,TargetOf
2910,cwe290,capec59,TargetOf
2911,cwe330,capec59,TargetOf
2912,cwe331,capec59,TargetOf
2913,cwe346,capec59,TargetOf
2914,cwe488,capec59,TargetOf
2915,cwe539,capec59,TargetOf
2916,cwe200,capec59,TargetOf
2917,cwe6,capec59,TargetOf
2918,cwe285,capec59,TargetOf
2919,cwe384,capec59,TargetOf
2920,cwe693,capec59,TargetOf
2921,cwe300,capec590,TargetOf
2922,cwe79,capec591,TargetOf
2923,cwe79,capec592,TargetOf
2924,cwe287,capec593,TargetOf
2925,cwe940,capec594,TargetOf
2926,cwe940,capec595,TargetOf
2927,cwe940,capec596,TargetOf
2928,cwe36,capec597,TargetOf
2929,cwe74,capec6,TargetOf
2930,cwe146,capec6,TargetOf
2931,cwe184,capec6,TargetOf
2932,cwe78,capec6,TargetOf
2933,cwe185,capec6,TargetOf
2934,cwe697,capec6,TargetOf
2935,cwe294,capec60,TargetOf
2936,cwe290,capec60,TargetOf
2937,cwe346,capec60,TargetOf
2938,cwe384,capec60,TargetOf
2939,cwe488,capec60,TargetOf
2940,cwe539,capec60,TargetOf
2941,cwe200,capec60,TargetOf
2942,cwe285,capec60,TargetOf
2943,cwe664,capec60,TargetOf
2944,cwe732,capec60,TargetOf
2945,cwe522,capec600,TargetOf
2946,cwe307,capec600,TargetOf
2947,cwe308,capec600,TargetOf
2948,cwe309,capec600,TargetOf
2949,cwe262,capec600,TargetOf
2950,cwe263,capec600,TargetOf
2951,cwe654,capec600,TargetOf
2952,cwe757,capec606,TargetOf
2953,cwe327,capec608,TargetOf
2954,cwe311,capec609,TargetOf
2955,cwe384,capec61,TargetOf
2956,cwe664,capec61,TargetOf
2957,cwe732,capec61,TargetOf
2958,cwe201,capec612,TargetOf
2959,cwe300,capec612,TargetOf
2960,cwe201,capec613,TargetOf
2961,cwe300,capec613,TargetOf
2962,cwe327,capec614,TargetOf
2963,cwe300,capec615,TargetOf
2964,cwe200,capec616,TargetOf
2965,cwe201,capec618,TargetOf
2966,cwe201,capec619,TargetOf
2967,cwe352,capec62,TargetOf
2968,cwe306,capec62,TargetOf
2969,cwe664,capec62,TargetOf
2970,cwe732,capec62,TargetOf
2971,cwe1275,capec62,TargetOf
2972,cwe757,capec620,TargetOf
2973,cwe201,capec621,TargetOf
2974,cwe201,capec622,TargetOf
2975,cwe201,capec623,TargetOf
2976,cwe1247,capec624,TargetOf
2977,cwe1248,capec624,TargetOf
2978,cwe1256,capec624,TargetOf
2979,cwe1319,capec624,TargetOf
2980,cwe1332,capec624,TargetOf
2981,cwe1334,capec624,TargetOf
2982,cwe1338,capec624,TargetOf
2983,cwe1351,capec624,TargetOf
2984,cwe1247,capec625,TargetOf
2985,cwe1248,capec625,TargetOf
2986,cwe1256,capec625,TargetOf
2987,cwe1319,capec625,TargetOf
2988,cwe1332,capec625,TargetOf
2989,cwe1334,capec625,TargetOf
2990,cwe1338,capec625,TargetOf
2991,cwe1351,capec625,TargetOf
2992,cwe79,capec63,TargetOf
2993,cwe20,capec63,TargetOf
2994,cwe1007,capec632,TargetOf
2995,cwe287,capec633,TargetOf
2996,cwe1270,capec633,TargetOf
2997,cwe267,capec634,TargetOf
2998,cwe162,capec635,TargetOf
2999,cwe506,capec636,TargetOf
3000,cwe267,capec637,TargetOf
3001,cwe552,capec639,TargetOf
3002,cwe177,capec64,TargetOf
3003,cwe173,capec64,TargetOf
3004,cwe172,capec64,TargetOf
3005,cwe73,capec64,TargetOf
3006,cwe22,capec64,TargetOf
3007,cwe74,capec64,TargetOf
3008,cwe20,capec64,TargetOf
3009,cwe697,capec64,TargetOf
3010,cwe707,capec64,TargetOf
3011,cwe114,capec640,TargetOf
3012,cwe829,capec640,TargetOf
3013,cwe706,capec641,TargetOf
3014,cwe732,capec642,TargetOf
3015,cwe267,capec643,TargetOf
3016,cwe200,capec643,TargetOf
3017,cwe522,capec644,TargetOf
3018,cwe836,capec644,TargetOf
3019,cwe308,capec644,TargetOf
3020,cwe294,capec644,TargetOf
3021,cwe522,capec645,TargetOf
3022,cwe294,capec645,TargetOf
3023,cwe308,capec645,TargetOf
3024,cwe200,capec646,TargetOf
3025,cwe285,capec647,TargetOf
3026,cwe267,capec648,TargetOf
3027,cwe46,capec649,TargetOf
3028,cwe319,capec65,TargetOf
3029,cwe311,capec65,TargetOf
3030,cwe318,capec65,TargetOf
3031,cwe693,capec65,TargetOf
3032,cwe287,capec650,TargetOf
3033,cwe553,capec650,TargetOf
3034,cwe200,capec651,TargetOf
3035,cwe522,capec652,TargetOf
3036,cwe307,capec652,TargetOf
3037,cwe308,capec652,TargetOf
3038,cwe309,capec652,TargetOf
3039,cwe262,capec652,TargetOf
3040,cwe263,capec652,TargetOf
3041,cwe654,capec652,TargetOf
3042,cwe294,capec652,TargetOf
3043,cwe836,capec652,TargetOf
3044,cwe522,capec653,TargetOf
3045,cwe307,capec653,TargetOf
3046,cwe308,capec653,TargetOf
3047,cwe309,capec653,TargetOf
3048,cwe262,capec653,TargetOf
3049,cwe263,capec653,TargetOf
3050,cwe654,capec653,TargetOf
3051,cwe1021,capec654,TargetOf
3052,cwe494,capec657,TargetOf
3053,cwe89,capec66,TargetOf
3054,cwe1286,capec66,TargetOf
3055,cwe829,capec660,TargetOf
